   243/399        0G   0.01082  0.006741         0   0.01756        14       640    0.9909         1     0.997    0.9372  0.004776  0.002262         0
   244/399        0G   0.01121  0.007282         0   0.01849        11       640    0.9909         1    0.9967    0.9434  0.005139  0.002302         0
   245/399        0G   0.01174  0.007638         0   0.01938        11       640    0.9909         1    0.9967     0.935  0.004978  0.002263         0
   246/399        0G  0.009892  0.007036         0   0.01693        17       640    0.9909         1    0.9967    0.9376  0.004631  0.002207         0
   247/399        0G  0.009165  0.006559         0   0.01572        11       640    0.9909         1    0.9967    0.9276  0.004337  0.002193         0
   248/399        0G   0.01245  0.007754         0    0.0202        13       640    0.9909         1    0.9969    0.9037  0.005707  0.002294         0
   249/399        0G   0.01243  0.007408         0   0.01984        13       640    0.9909         1    0.9969    0.9297  0.004666  0.002207         0
   250/399        0G   0.01264  0.007556         0   0.02019        12       640         1    0.9999    0.9969    0.9357  0.004695   0.00222         0
   251/399        0G   0.01067  0.007275         0   0.01795        10       640         1         1    0.9969    0.9309  0.004345  0.002177         0
   252/399        0G   0.01176  0.006719         0   0.01848         7       640         1         1    0.9969    0.9248  0.005405  0.002266         0
   253/399        0G   0.01096  0.006756         0   0.01772        13       640         1         1    0.9969    0.9456  0.004373  0.002187         0
   254/399        0G  0.009229  0.006925         0   0.01615        18       640         1         1    0.9968     0.931  0.005223  0.002303         0
   255/399        0G   0.01078  0.006548         0   0.01732        14       640         1         1    0.9969    0.9481  0.004266  0.002274         0
   256/399        0G   0.01081  0.007105         0   0.01791        13       640         1         1    0.9968    0.9429  0.004461  0.002309         0
   257/399        0G   0.01048  0.007669         0   0.01815        20       640         1         1    0.9968    0.9367  0.004319  0.002327         0
   258/399        0G   0.00977  0.006572         0   0.01634         9       640         1         1     0.997    0.9395  0.004592  0.002438         0
   259/399        0G  0.009552  0.008027         0   0.01758        10       640         1         1     0.997     0.933  0.004457  0.002355         0
   260/399        0G   0.01509  0.007791         0   0.02288         8       640         1         1     0.997    0.9007  0.005618  0.002423         0
   261/399        0G   0.01263  0.007044         0   0.01967        11       640         1         1     0.997     0.913  0.005989  0.002442         0
   262/399        0G   0.01311  0.008089         0    0.0212        12       640         1         1     0.997    0.9245  0.004536  0.002403         0
   263/399        0G   0.01004   0.00766         0    0.0177        13       640         1         1     0.997    0.9318  0.005116  0.002359         0
   264/399        0G   0.01317  0.008011         0   0.02118        11       640         1         1    0.9971    0.9356  0.004282  0.002341         0
   265/399        0G   0.01255  0.006771         0   0.01932        12       640         1         1     0.997    0.9412  0.003882  0.002308         0
   266/399        0G   0.01115  0.007658         0    0.0188        15       640         1         1     0.997    0.9438  0.004557  0.002335         0
   267/399        0G   0.01062  0.007456         0   0.01807        11       640         1         1     0.997    0.9449  0.003979  0.002251         0
   268/399        0G   0.01129  0.007943         0   0.01923         9       640         1         1    0.9971    0.9429  0.004352   0.00226         0
   269/399        0G   0.00945  0.007148         0    0.0166        12       640         1         1     0.997    0.9542   0.00393  0.002199         0
   270/399        0G   0.01171  0.006812         0   0.01852        11       640         1         1    0.9971    0.9537  0.004635  0.002204         0
   271/399        0G   0.01061  0.007458         0   0.01806        10       640         1         1     0.997    0.9525   0.00432  0.002153         0
   272/399        0G    0.0109  0.006889         0   0.01779         7       640         1         1     0.997    0.9594  0.004191  0.002197         0
   273/399        0G   0.01097  0.007437         0   0.01841         8       640         1         1     0.997     0.959  0.004032  0.002165         0
   274/399        0G  0.009717  0.006085         0    0.0158        13       640         1         1     0.997    0.9228  0.004635  0.002245         0
   275/399        0G   0.01267  0.008357         0   0.02103        14       640         1         1     0.997    0.9171  0.004414  0.002205         0
   276/399        0G   0.01148  0.007672         0   0.01916         8       640         1         1     0.997    0.9364  0.004598  0.002264         0
   277/399        0G   0.01053  0.007318         0   0.01785        15       640         1         1     0.997    0.9345  0.004404  0.002234         0
   278/399        0G  0.009643  0.006791         0   0.01643        12       640         1         1    0.9971    0.9222  0.004405  0.002277         0
   279/399        0G   0.01072  0.006474         0   0.01719        13       640         1         1    0.9971    0.9368  0.003968  0.002247         0
   280/399        0G   0.01054   0.00767         0   0.01821        18       640         1         1     0.997    0.9423  0.004618  0.002327         0
   281/399        0G   0.00864  0.006854         0   0.01549        12       640         1         1     0.997    0.9491  0.003894  0.002258         0
   282/399        0G  0.008938  0.006588         0   0.01553        18       640         1         1    0.9971    0.9339  0.004168  0.002263         0
   283/399        0G   0.01157  0.008352         0   0.01992         8       640         1         1    0.9971     0.937  0.003848  0.002227         0
   284/399        0G  0.009314  0.006607         0   0.01592        19       640         1         1    0.9971    0.9508  0.004023  0.002263         0
   285/399        0G   0.01003  0.006973         0     0.017        12       640         1         1    0.9971    0.9626  0.003788  0.002194         0
   286/399        0G   0.01027  0.006108         0   0.01638         8       640         1         1    0.9971    0.9517  0.004559  0.002149         0
   287/399        0G   0.01202  0.007209         0   0.01923         8       640         1         1     0.997    0.9453  0.004016  0.002085         0
   288/399        0G   0.01167  0.007328         0     0.019        10       640         1         1     0.997    0.9334  0.004239  0.002163         0
   289/399        0G  0.009764  0.006415         0   0.01618        15       640         1         1     0.997    0.9518  0.003848  0.002079         0
   290/399        0G   0.01208  0.008228         0   0.02031        18       640         1         1    0.9971    0.9597  0.003457  0.002033         0
   291/399        0G  0.009304  0.007018         0   0.01632        15       640         1         1    0.9972    0.9613  0.003253  0.002013         0
   292/399        0G  0.008716  0.007113         0   0.01583        10       640         1         1    0.9972    0.9529  0.003499  0.002068         0
   293/399        0G  0.009093   0.00588         0   0.01497        14       640         1         1    0.9973    0.9619  0.003365  0.002081         0
   294/399        0G  0.009785  0.006595         0   0.01638        10       640         1         1    0.9971     0.954  0.003722  0.002106         0
   295/399        0G    0.0101  0.006134         0   0.01624         9       640         1         1    0.9972    0.9607  0.003567  0.002045         0
   296/399        0G   0.01073  0.007051         0   0.01779         8       640         1         1    0.9973    0.9596  0.003561  0.002069         0
   297/399        0G  0.008505  0.006267         0   0.01477        11       640         1         1    0.9975    0.9564  0.003471   0.00205         0
   298/399        0G  0.009876  0.006853         0   0.01673        14       640         1         1    0.9975     0.952   0.00396  0.002155         0
   299/399        0G    0.0103  0.006984         0   0.01729        15       640         1         1    0.9975    0.9537  0.003568   0.00209         0
   300/399        0G   0.01106  0.007999         0   0.01906        12       640         1         1    0.9974    0.9533  0.003526  0.002131         0
   301/399        0G  0.009126  0.006979         0    0.0161         6       640         1         1    0.9975    0.9564  0.003433  0.002095         0
   302/399        0G  0.009085  0.006282         0   0.01537         8       640         1         1    0.9973    0.9564  0.003981  0.002146         0
   303/399        0G  0.009879   0.00651         0   0.01639         8       640    0.9999         1    0.9974    0.9653  0.003583  0.002081         0
   304/399        0G   0.01262  0.007016         0   0.01964        13       640         1         1    0.9973    0.9447  0.003561  0.002084         0
   305/399        0G  0.008167  0.006316         0   0.01448        13       640         1         1    0.9973    0.9487  0.003424  0.002083         0
   306/399        0G  0.009209  0.006502         0   0.01571        11       640         1         1    0.9974    0.9663  0.003318  0.002098         0
   307/399        0G   0.01077  0.006405         0   0.01717        16       640         1         1    0.9973    0.9644  0.003363  0.002092         0
   308/399        0G  0.009573  0.005153         0   0.01473        12       640         1         1    0.9973    0.9719  0.003959  0.002066         0
   309/399        0G  0.008819  0.007091         0   0.01591         8       640    0.9999         1    0.9973    0.9676  0.003441  0.002026         0
   310/399        0G  0.009391  0.006424         0   0.01582         6       640         1         1    0.9973    0.9651  0.003699  0.001979         0
   311/399        0G  0.009327  0.006629         0   0.01596        12       640         1         1    0.9973    0.9536  0.003418  0.001942         0
   312/399        0G  0.009412  0.006308         0   0.01572        16       640         1         1    0.9973    0.9647  0.003468  0.001967         0
   313/399        0G    0.0102  0.006639         0   0.01684        11       640         1         1    0.9973    0.9602  0.003359   0.00193         0
   314/399        0G  0.009197  0.007211         0   0.01641        14       640         1         1    0.9974    0.9481  0.003713  0.001998         0
   315/399        0G  0.009996  0.006244         0   0.01624        15       640         1         1    0.9974    0.9521  0.003358  0.001966         0
   316/399        0G   0.01017  0.006986         0   0.01715         9       640         1         1    0.9974    0.9474  0.003819  0.002005         0
   317/399        0G  0.009421  0.006491         0   0.01591         9       640         1         1    0.9974    0.9635  0.003242  0.001942         0
   318/399        0G  0.009011   0.00584         0   0.01485        17       640         1         1    0.9973     0.958  0.003563  0.001978         0
   319/399        0G  0.009373  0.006349         0   0.01572         9       640         1         1    0.9974    0.9592   0.00322  0.001924         0
   320/399        0G   0.01214  0.006892         0   0.01903        12       640         1         1    0.9973    0.9679  0.003485  0.001947         0
   321/399        0G  0.009809  0.005933         0   0.01574         6       640         1         1    0.9972     0.965  0.003358  0.001908         0
   322/399        0G   0.01102  0.007671         0   0.01869        14       640         1         1    0.9972    0.9646  0.003526  0.001966         0
   323/399        0G  0.007869  0.005748         0   0.01362         9       640         1         1    0.9973    0.9597  0.003376  0.001949         0
   324/399        0G  0.009202  0.005837         0   0.01504        11       640         1         1    0.9973    0.9508  0.003921  0.002031         0
   325/399        0G      0.01  0.006344         0   0.01635         8       640         1         1    0.9973    0.9574  0.003598  0.002005         0
   326/399        0G   0.01085  0.007215         0   0.01806        14       640         1         1    0.9975    0.9572  0.003772  0.002033         0
   327/399        0G   0.01227  0.006928         0    0.0192         9       640         1         1    0.9975    0.9469  0.003867  0.002054         0
   328/399        0G  0.009721  0.006565         0   0.01629         8       640         1         1    0.9974    0.9376  0.003915  0.002129         0
   329/399        0G   0.01155  0.007091         0   0.01864        21       640         1         1    0.9973    0.9572  0.003438  0.002083         0
   330/399        0G  0.008414  0.005894         0   0.01431        13       640         1         1    0.9973     0.959  0.003555  0.002067         0
   331/399        0G   0.01014  0.006363         0    0.0165        11       640         1         1    0.9973    0.9586  0.003343   0.00201         0
   332/399        0G   0.01018  0.007211         0   0.01739        10       640         1         1    0.9973     0.967  0.003251  0.002009         0
   333/399        0G  0.008419  0.006695         0   0.01511        15       640         1         1    0.9973     0.967  0.002991  0.002005         0
   334/399        0G  0.008731  0.006572         0    0.0153         9       640         1         1    0.9975    0.9662   0.00316  0.002019         0
   335/399        0G  0.007555  0.006041         0    0.0136         9       640         1         1    0.9976    0.9602  0.003057  0.001986         0
   336/399        0G  0.008487  0.006077         0   0.01456        14       640         1         1    0.9975     0.962   0.00307   0.00198         0
   337/399        0G   0.00799   0.00672         0   0.01471        13       640         1         1    0.9976    0.9587  0.003013  0.001975         0
   338/399        0G  0.009661  0.006756         0   0.01642         9       640         1         1    0.9976    0.9597  0.003243  0.002006         0
   339/399        0G  0.009273  0.005277         0   0.01455         9       640         1         1    0.9975    0.9597  0.003055  0.001991         0
   340/399        0G  0.008244   0.00641         0   0.01465        14       640         1         1    0.9975    0.9601  0.003449   0.00202         0
   341/399        0G  0.008358  0.006303         0   0.01466        10       640         1         1    0.9975    0.9601   0.00317  0.001981         0
   342/399        0G   0.01159  0.006675         0   0.01826         8       640         1         1    0.9975    0.9557  0.003789  0.002009         0
   343/399        0G   0.01023  0.006326         0   0.01655        13       640         1         1    0.9975    0.9665  0.003124  0.001931         0
   344/399        0G  0.008999  0.006416         0   0.01542        15       640         1         1    0.9974    0.9632  0.003411  0.001934         0
   345/399        0G  0.008284  0.007132         0   0.01542        10       640         1         1    0.9974    0.9654   0.00316  0.001915         0
   346/399        0G  0.009669  0.006586         0   0.01625        10       640         1         1    0.9975    0.9692  0.003379  0.001924         0
   347/399        0G  0.009681  0.006711         0   0.01639        10       640         1         1    0.9975    0.9665  0.003468  0.001895         0
   348/399        0G  0.008836  0.006294         0   0.01513        15       640         1         1    0.9973    0.9606  0.003633  0.001917         0
   349/399        0G   0.01085  0.007505         0   0.01835        17       640         1         1    0.9974    0.9595   0.00354  0.001909         0
   350/399        0G  0.008401   0.00651         0   0.01491        22       640         1         1    0.9974    0.9568  0.003674   0.00192         0
   351/399        0G  0.008769  0.006669         0   0.01544        15       640         1         1    0.9974    0.9656   0.00331  0.001888         0
   352/399        0G  0.009011  0.006018         0   0.01503        11       640         1         1    0.9974    0.9693  0.003519  0.001921         0
   353/399        0G  0.007291  0.006185         0   0.01348         8       640         1         1    0.9973    0.9653  0.003148  0.001922         0
   354/399        0G  0.008219  0.006298         0   0.01452        15       640         1         1    0.9973    0.9632  0.003118  0.001992         0
   355/399        0G   0.00766  0.005903         0   0.01356        10       640         1         1    0.9973    0.9638  0.003041   0.00201         0
   356/399        0G  0.007901  0.005905         0   0.01381        12       640         1         1    0.9973    0.9633  0.002978  0.002005         0
   357/399        0G  0.008321  0.006457         0   0.01478        15       640         1         1    0.9973    0.9629  0.003146  0.002005         0
   358/399        0G  0.009303  0.006898         0    0.0162        16       640         1         1    0.9973    0.9575   0.00341  0.002032         0
   359/399        0G  0.008191  0.006254         0   0.01445        14       640         1         1    0.9973    0.9652  0.003081  0.002004         0
   360/399        0G  0.008451  0.005401         0   0.01385        12       640         1         1    0.9973    0.9646  0.003092   0.00201         0
   361/399        0G   0.01055  0.006575         0   0.01712        17       640         1         1    0.9973    0.9687  0.003202  0.001987         0
   362/399        0G  0.007472  0.005582         0   0.01305        12       640         1         1    0.9973    0.9403  0.003608   0.00199         0
   363/399        0G  0.008977  0.005926         0    0.0149        13       640         1         1    0.9974    0.9711  0.003204  0.001935         0
   364/399        0G  0.008877  0.006374         0   0.01525         8       640         1         1    0.9974    0.9782   0.00299    0.0019         0
   365/399        0G  0.009139  0.005812         0   0.01495        19       640         1         1    0.9973    0.9782  0.002948  0.001887         0
   366/399        0G  0.008688  0.007219         0   0.01591        16       640         1         1    0.9975    0.9743  0.003248  0.001931         0
   367/399        0G  0.007265  0.005917         0   0.01318        16       640         1         1    0.9975    0.9684  0.003378  0.001947         0
   368/399        0G  0.009106   0.00655         0   0.01566        10       640         1         1    0.9975    0.9694  0.003174  0.001889         0
   369/399        0G  0.008328  0.006358         0   0.01469        11       640         1         1    0.9975    0.9692   0.00317  0.001888         0
   370/399        0G  0.007232  0.005608         0   0.01284        10       640         1         1    0.9974    0.9546  0.003113  0.001929         0
   371/399        0G  0.006828  0.005446         0   0.01227        14       640         1         1    0.9973    0.9467  0.003176  0.001939         0
   372/399        0G  0.009085  0.006104         0   0.01519        16       640         1         1    0.9973    0.9563  0.003158  0.001923         0
   373/399        0G   0.00867  0.006432         0    0.0151        17       640         1         1    0.9973    0.9712  0.003118  0.001918         0
   374/399        0G   0.01015  0.006077         0   0.01623        16       640         1         1    0.9975    0.9739  0.003022  0.001925         0
   375/399        0G    0.0083  0.005352         0   0.01365         9       640         1         1    0.9975    0.9781   0.00291  0.001897         0
   376/399        0G  0.008988  0.006001         0   0.01499        15       640         1         1    0.9975    0.9773  0.002899  0.001898         0
   377/399        0G  0.009653  0.006157         0   0.01581        17       640         1         1    0.9975    0.9765  0.002818  0.001893         0
   378/399        0G  0.008181  0.006154         0   0.01434        16       640         1         1    0.9975    0.9751  0.002905  0.001891         0
   379/399        0G  0.007513  0.005765         0   0.01328        10       640         1         1    0.9975    0.9723  0.002747  0.001874         0
   380/399        0G  0.009382  0.006975         0   0.01636        10       640         1         1    0.9975    0.9739  0.002866  0.001866         0
   381/399        0G  0.009444  0.006041         0   0.01548        11       640         1         1    0.9975    0.9681  0.002839   0.00186         0
   382/399        0G  0.009637  0.006664         0    0.0163        13       640         1         1    0.9975    0.9729  0.002931   0.00188         0
   383/399        0G  0.008855  0.005432         0   0.01429         9       640         1         1    0.9974    0.9724  0.002901  0.001847         0
   384/399        0G    0.0079  0.004976         0   0.01288         7       640         1         1    0.9972    0.9712  0.002906  0.001835         0
   385/399        0G  0.007033   0.00541         0   0.01244        21       640         1         1    0.9973    0.9757  0.002716   0.00181         0
   386/399        0G  0.008496  0.006059         0   0.01455         9       640         1         1    0.9973    0.9723  0.003001  0.001868         0
   387/399        0G  0.007853   0.00585         0    0.0137         8       640         1         1    0.9973    0.9706  0.002799  0.001851         0
   388/399        0G  0.007687  0.006692         0   0.01438         9       640         1         1    0.9974    0.9662  0.002783  0.001885         0
   389/399        0G  0.008912  0.005409         0   0.01432        14       640         1         1    0.9974    0.9614  0.002937  0.001914         0
   390/399        0G  0.008061  0.005805         0   0.01387        10       640         1         1    0.9973    0.9616  0.003095  0.001967         0
   391/399        0G  0.008729   0.00625         0   0.01498         8       640         1         1    0.9974    0.9618  0.002947  0.001935         0
   392/399        0G  0.007253  0.005376         0   0.01263         7       640         1         1    0.9974    0.9608  0.003271  0.001958         0
   393/399        0G  0.009637  0.006316         0   0.01595        11       640         1         1    0.9974    0.9637  0.003133  0.001935         0
   394/399        0G  0.008716  0.006557         0   0.01527        12       640         1         1    0.9973    0.9591  0.002903  0.001896         0
   395/399        0G  0.008333  0.006687         0   0.01502        10       640         1         1    0.9973    0.9641   0.00285  0.001897         0
   396/399        0G  0.008721  0.005999         0   0.01472         7       640         1         1    0.9973    0.9732  0.002773  0.001868         0
   397/399        0G  0.009408  0.007099         0   0.01651        13       640         1         1    0.9973    0.9802  0.002752  0.001865         0
   398/399        0G  0.007315  0.006525         0   0.01384        19       640         1         1    0.9973    0.9838  0.002778  0.001876         0
   399/399        0G  0.007801  0.006688         0   0.01449        17       640         1         1    0.9974    0.9819  0.002772  0.001898         0
